ALDER,CIVILSTAND,TID,INDHOLD
11 år,I alt,2019K1,67526
11 år,I alt,2019K2,67931
11 år,I alt,2019K3,68314
11 år,I alt,2019K4,68899
11 år,I alt,2020K1,68649
11 år,I alt,2020K2,68361
11 år,I alt,2020K3,67995
11 år,I alt,2020K4,66984
11 år,I alt,2021K1,66428
11 år,I alt,2021K2,66721
11 år,I alt,2021K3,66799
11 år,I alt,2021K4,66795
11 år,I alt,2022K1,66845
11 år,I alt,2022K2,65668
11 år,I alt,2022K3,65152
11 år,Ugift,2008K1,69292
11 år,Ugift,2008K2,69140
11 år,Ugift,2008K3,69776
11 år,Ugift,2008K4,70181
11 år,Ugift,2009K1,68983
11 år,Ugift,2009K2,68319
11 år,Ugift,2009K3,67333
11 år,Ugift,2009K4,67315
11 år,Ugift,2010K1,67534
11 år,Ugift,2010K2,67478
11 år,Ugift,2010K3,68056
11 år,Ugift,2010K4,67664
11 år,Ugift,2011K1,67323
11 år,Ugift,2011K2,67430
11 år,Ugift,2011K3,67501
11 år,Ugift,2011K4,67419
11 år,Ugift,2012K1,68090
11 år,Ugift,2012K2,67903
11 år,Ugift,2012K3,67366
11 år,Ugift,2012K4,66968
11 år,Ugift,2013K1,66273
11 år,Ugift,2013K2,65832
11 år,Ugift,2013K3,65418
11 år,Ugift,2013K4,65408
11 år,Ugift,2014K1,65311
11 år,Ugift,2014K2,64955
11 år,Ugift,2014K3,65039
11 år,Ugift,2014K4,65808
11 år,Ugift,2015K1,66211
11 år,Ugift,2015K2,66740
11 år,Ugift,2015K3,66746
11 år,Ugift,2015K4,66444
11 år,Ugift,2016K1,66703
11 år,Ugift,2016K2,66696
11 år,Ugift,2016K3,66981
11 år,Ugift,2016K4,67096
11 år,Ugift,2017K1,66987
11 år,Ugift,2017K2,66982
11 år,Ugift,2017K3,67332
11 år,Ugift,2017K4,67892
11 år,Ugift,2018K1,68155
11 år,Ugift,2018K2,68013
11 år,Ugift,2018K3,67443
11 år,Ugift,2018K4,67163
11 år,Ugift,2019K1,67526
11 år,Ugift,2019K2,67931
11 år,Ugift,2019K3,68314
11 år,Ugift,2019K4,68899
11 år,Ugift,2020K1,68649
11 år,Ugift,2020K2,68361
11 år,Ugift,2020K3,67995
11 år,Ugift,2020K4,66984
11 år,Ugift,2021K1,66428
11 år,Ugift,2021K2,66721
11 år,Ugift,2021K3,66799
11 år,Ugift,2021K4,66795
11 år,Ugift,2022K1,66845
11 år,Ugift,2022K2,65668
11 år,Ugift,2022K3,65152
11 år,Gift/separeret,2008K1,0
11 år,Gift/separeret,2008K2,0
11 år,Gift/separeret,2008K3,0
11 år,Gift/separeret,2008K4,0
11 år,Gift/separeret,2009K1,0
11 år,Gift/separeret,2009K2,0
11 år,Gift/separeret,2009K3,0
11 år,Gift/separeret,2009K4,0
11 år,Gift/separeret,2010K1,0
11 år,Gift/separeret,2010K2,0
11 år,Gift/separeret,2010K3,0
11 år,Gift/separeret,2010K4,0
11 år,Gift/separeret,2011K1,0
11 år,Gift/separeret,2011K2,0
11 år,Gift/separeret,2011K3,0
11 år,Gift/separeret,2011K4,0
11 år,Gift/separeret,2012K1,0
11 år,Gift/separeret,2012K2,0
11 år,Gift/separeret,2012K3,0
11 år,Gift/separeret,2012K4,0
11 år,Gift/separeret,2013K1,0
11 år,Gift/separeret,2013K2,0
11 år,Gift/separeret,2013K3,0
11 år,Gift/separeret,2013K4,0
11 år,Gift/separeret,2014K1,0
11 år,Gift/separeret,2014K2,0
11 år,Gift/separeret,2014K3,0
11 år,Gift/separeret,2014K4,0
11 år,Gift/separeret,2015K1,0
11 år,Gift/separeret,2015K2,0
11 år,Gift/separeret,2015K3,0
11 år,Gift/separeret,2015K4,0
11 år,Gift/separeret,2016K1,0
11 år,Gift/separeret,2016K2,0
11 år,Gift/separeret,2016K3,0
11 år,Gift/separeret,2016K4,0
11 år,Gift/separeret,2017K1,0
11 år,Gift/separeret,2017K2,0
11 år,Gift/separeret,2017K3,0
11 år,Gift/separeret,2017K4,0
11 år,Gift/separeret,2018K1,0
11 år,Gift/separeret,2018K2,0
11 år,Gift/separeret,2018K3,0
11 år,Gift/separeret,2018K4,0
11 år,Gift/separeret,2019K1,0
11 år,Gift/separeret,2019K2,0
11 år,Gift/separeret,2019K3,0
11 år,Gift/separeret,2019K4,0
11 år,Gift/separeret,2020K1,0
11 år,Gift/separeret,2020K2,0
11 år,Gift/separeret,2020K3,0
11 år,Gift/separeret,2020K4,0
11 år,Gift/separeret,2021K1,0
11 år,Gift/separeret,2021K2,0
11 år,Gift/separeret,2021K3,0
11 år,Gift/separeret,2021K4,0
11 år,Gift/separeret,2022K1,0
11 år,Gift/separeret,2022K2,0
11 år,Gift/separeret,2022K3,0
11 år,Enke/enkemand,2008K1,0
11 år,Enke/enkemand,2008K2,0
11 år,Enke/enkemand,2008K3,0
11 år,Enke/enkemand,2008K4,0
11 år,Enke/enkemand,2009K1,0
11 år,Enke/enkemand,2009K2,0
11 år,Enke/enkemand,2009K3,0
11 år,Enke/enkemand,2009K4,0
11 år,Enke/enkemand,2010K1,0
11 år,Enke/enkemand,2010K2,0
11 år,Enke/enkemand,2010K3,0
11 år,Enke/enkemand,2010K4,0
11 år,Enke/enkemand,2011K1,0
11 år,Enke/enkemand,2011K2,0
11 år,Enke/enkemand,2011K3,0
11 år,Enke/enkemand,2011K4,0
11 år,Enke/enkemand,2012K1,0
11 år,Enke/enkemand,2012K2,0
11 år,Enke/enkemand,2012K3,0
11 år,Enke/enkemand,2012K4,0
11 år,Enke/enkemand,2013K1,0
11 år,Enke/enkemand,2013K2,0
11 år,Enke/enkemand,2013K3,0
11 år,Enke/enkemand,2013K4,0
11 år,Enke/enkemand,2014K1,0
11 år,Enke/enkemand,2014K2,0
11 år,Enke/enkemand,2014K3,0
11 år,Enke/enkemand,2014K4,0
11 år,Enke/enkemand,2015K1,0
11 år,Enke/enkemand,2015K2,0
11 år,Enke/enkemand,2015K3,0
11 år,Enke/enkemand,2015K4,0
11 år,Enke/enkemand,2016K1,0
11 år,Enke/enkemand,2016K2,0
11 år,Enke/enkemand,2016K3,0
11 år,Enke/enkemand,2016K4,0
11 år,Enke/enkemand,2017K1,0
11 år,Enke/enkemand,2017K2,0
11 år,Enke/enkemand,2017K3,0
11 år,Enke/enkemand,2017K4,0
11 år,Enke/enkemand,2018K1,0
11 år,Enke/enkemand,2018K2,0
11 år,Enke/enkemand,2018K3,0
11 år,Enke/enkemand,2018K4,0
11 år,Enke/enkemand,2019K1,0
11 år,Enke/enkemand,2019K2,0
11 år,Enke/enkemand,2019K3,0
11 år,Enke/enkemand,2019K4,0
11 år,Enke/enkemand,2020K1,0
11 år,Enke/enkemand,2020K2,0
11 år,Enke/enkemand,2020K3,0
11 år,Enke/enkemand,2020K4,0
11 år,Enke/enkemand,2021K1,0
11 år,Enke/enkemand,2021K2,0
11 år,Enke/enkemand,2021K3,0
11 år,Enke/enkemand,2021K4,0
11 år,Enke/enkemand,2022K1,0
11 år,Enke/enkemand,2022K2,0
11 år,Enke/enkemand,2022K3,0
11 år,Fraskilt,2008K1,0
11 år,Fraskilt,2008K2,0
11 år,Fraskilt,2008K3,0
11 år,Fraskilt,2008K4,0
11 år,Fraskilt,2009K1,0
11 år,Fraskilt,2009K2,0
11 år,Fraskilt,2009K3,0
11 år,Fraskilt,2009K4,0
11 år,Fraskilt,2010K1,0
11 år,Fraskilt,2010K2,0
11 år,Fraskilt,2010K3,0
11 år,Fraskilt,2010K4,0
11 år,Fraskilt,2011K1,0
11 år,Fraskilt,2011K2,0
11 år,Fraskilt,2011K3,0
11 år,Fraskilt,2011K4,0
11 år,Fraskilt,2012K1,0
11 år,Fraskilt,2012K2,0
11 år,Fraskilt,2012K3,0
11 år,Fraskilt,2012K4,0
11 år,Fraskilt,2013K1,0
11 år,Fraskilt,2013K2,0
11 år,Fraskilt,2013K3,0
11 år,Fraskilt,2013K4,0
11 år,Fraskilt,2014K1,0
11 år,Fraskilt,2014K2,0
11 år,Fraskilt,2014K3,0
11 år,Fraskilt,2014K4,0
11 år,Fraskilt,2015K1,0
11 år,Fraskilt,2015K2,0
11 år,Fraskilt,2015K3,0
11 år,Fraskilt,2015K4,0
11 år,Fraskilt,2016K1,0
11 år,Fraskilt,2016K2,0
11 år,Fraskilt,2016K3,0
11 år,Fraskilt,2016K4,0
11 år,Fraskilt,2017K1,0
11 år,Fraskilt,2017K2,0
11 år,Fraskilt,2017K3,0
11 år,Fraskilt,2017K4,0
11 år,Fraskilt,2018K1,0
11 år,Fraskilt,2018K2,0
11 år,Fraskilt,2018K3,0
11 år,Fraskilt,2018K4,0
11 år,Fraskilt,2019K1,0
11 år,Fraskilt,2019K2,0
11 år,Fraskilt,2019K3,0
11 år,Fraskilt,2019K4,0
11 år,Fraskilt,2020K1,0
11 år,Fraskilt,2020K2,0
11 år,Fraskilt,2020K3,0
11 år,Fraskilt,2020K4,0
11 år,Fraskilt,2021K1,0
11 år,Fraskilt,2021K2,0
11 år,Fraskilt,2021K3,0
11 år,Fraskilt,2021K4,0
11 år,Fraskilt,2022K1,0
11 år,Fraskilt,2022K2,0
11 år,Fraskilt,2022K3,0
12 år,I alt,2008K1,71777
12 år,I alt,2008K2,71129
12 år,I alt,2008K3,70263
12 år,I alt,2008K4,69277
12 år,I alt,2009K1,69410
12 år,I alt,2009K2,69240
12 år,I alt,2009K3,69865
12 år,I alt,2009K4,70279
12 år,I alt,2010K1,69069
12 år,I alt,2010K2,68460
12 år,I alt,2010K3,67444
12 år,I alt,2010K4,67366
12 år,I alt,2011K1,67624
12 år,I alt,2011K2,67600
12 år,I alt,2011K3,68149
12 år,I alt,2011K4,67763
12 år,I alt,2012K1,67434
12 år,I alt,2012K2,67545
12 år,I alt,2012K3,67607
12 år,I alt,2012K4,67569
12 år,I alt,2013K1,68228
12 år,I alt,2013K2,68052
12 år,I alt,2013K3,67502
12 år,I alt,2013K4,67109
12 år,I alt,2014K1,66422
12 år,I alt,2014K2,66001
12 år,I alt,2014K3,65582
12 år,I alt,2014K4,65624
12 år,I alt,2015K1,65528
12 år,I alt,2015K2,65198
12 år,I alt,2015K3,65344
12 år,I alt,2015K4,66151
12 år,I alt,2016K1,66593
12 år,I alt,2016K2,67193
12 år,I alt,2016K3,67173
12 år,I alt,2016K4,66846
12 år,I alt,2017K1,67022
12 år,I alt,2017K2,66936
12 år,I alt,2017K3,67211
12 år,I alt,2017K4,67319
12 år,I alt,2018K1,67169
12 år,I alt,2018K2,67183
12 år,I alt,2018K3,67542
12 år,I alt,2018K4,68126
12 år,I alt,2019K1,68375
12 år,I alt,2019K2,68174
12 år,I alt,2019K3,67573
12 år,I alt,2019K4,67300
12 år,I alt,2020K1,67673
12 år,I alt,2020K2,68067
12 år,I alt,2020K3,68433
12 år,I alt,2020K4,69063
12 år,I alt,2021K1,68834
12 år,I alt,2021K2,68520
12 år,I alt,2021K3,68187
12 år,I alt,2021K4,67160
12 år,I alt,2022K1,66597
12 år,I alt,2022K2,66907
12 år,I alt,2022K3,67570
12 år,Ugift,2008K1,71777
12 år,Ugift,2008K2,71129
12 år,Ugift,2008K3,70263
12 år,Ugift,2008K4,69277
12 år,Ugift,2009K1,69410
12 år,Ugift,2009K2,69240
12 år,Ugift,2009K3,69865
12 år,Ugift,2009K4,70279
12 år,Ugift,2010K1,69069
12 år,Ugift,2010K2,68460
12 år,Ugift,2010K3,67444
12 år,Ugift,2010K4,67366
12 år,Ugift,2011K1,67624
12 år,Ugift,2011K2,67600
12 år,Ugift,2011K3,68149
12 år,Ugift,2011K4,67763
12 år,Ugift,2012K1,67434
12 år,Ugift,2012K2,67545
12 år,Ugift,2012K3,67607
12 år,Ugift,2012K4,67569
12 år,Ugift,2013K1,68228
12 år,Ugift,2013K2,68052
12 år,Ugift,2013K3,67502
12 år,Ugift,2013K4,67109
12 år,Ugift,2014K1,66422
12 år,Ugift,2014K2,66001
12 år,Ugift,2014K3,65582
12 år,Ugift,2014K4,65624
12 år,Ugift,2015K1,65528
12 år,Ugift,2015K2,65198
12 år,Ugift,2015K3,65344
12 år,Ugift,2015K4,66151
12 år,Ugift,2016K1,66593
12 år,Ugift,2016K2,67193
12 år,Ugift,2016K3,67173
12 år,Ugift,2016K4,66846
12 år,Ugift,2017K1,67022
12 år,Ugift,2017K2,66936
12 år,Ugift,2017K3,67211
12 år,Ugift,2017K4,67319
12 år,Ugift,2018K1,67169
12 år,Ugift,2018K2,67183
12 år,Ugift,2018K3,67542
12 år,Ugift,2018K4,68126
12 år,Ugift,2019K1,68375
12 år,Ugift,2019K2,68174
12 år,Ugift,2019K3,67573
12 år,Ugift,2019K4,67300
12 år,Ugift,2020K1,67673
12 år,Ugift,2020K2,68067
12 år,Ugift,2020K3,68433
12 år,Ugift,2020K4,69063
12 år,Ugift,2021K1,68834
12 år,Ugift,2021K2,68520
12 år,Ugift,2021K3,68187
12 år,Ugift,2021K4,67160
12 år,Ugift,2022K1,66597
12 år,Ugift,2022K2,66907
12 år,Ugift,2022K3,67570
12 år,Gift/separeret,2008K1,0
12 år,Gift/separeret,2008K2,0
12 år,Gift/separeret,2008K3,0
12 år,Gift/separeret,2008K4,0
12 år,Gift/separeret,2009K1,0
12 år,Gift/separeret,2009K2,0
12 år,Gift/separeret,2009K3,0
12 år,Gift/separeret,2009K4,0
12 år,Gift/separeret,2010K1,0
12 år,Gift/separeret,2010K2,0
12 år,Gift/separeret,2010K3,0
12 år,Gift/separeret,2010K4,0
12 år,Gift/separeret,2011K1,0
12 år,Gift/separeret,2011K2,0
12 år,Gift/separeret,2011K3,0
12 år,Gift/separeret,2011K4,0
12 år,Gift/separeret,2012K1,0
12 år,Gift/separeret,2012K2,0
12 år,Gift/separeret,2012K3,0
12 år,Gift/separeret,2012K4,0
12 år,Gift/separeret,2013K1,0
12 år,Gift/separeret,2013K2,0
12 år,Gift/separeret,2013K3,0
12 år,Gift/separeret,2013K4,0
12 år,Gift/separeret,2014K1,0
12 år,Gift/separeret,2014K2,0
12 år,Gift/separeret,2014K3,0
12 år,Gift/separeret,2014K4,0
12 år,Gift/separeret,2015K1,0
12 år,Gift/separeret,2015K2,0
12 år,Gift/separeret,2015K3,0
12 år,Gift/separeret,2015K4,0
12 år,Gift/separeret,2016K1,0
12 år,Gift/separeret,2016K2,0
12 år,Gift/separeret,2016K3,0
12 år,Gift/separeret,2016K4,0
12 år,Gift/separeret,2017K1,0
12 år,Gift/separeret,2017K2,0
12 år,Gift/separeret,2017K3,0
12 år,Gift/separeret,2017K4,0
12 år,Gift/separeret,2018K1,0
12 år,Gift/separeret,2018K2,0
12 år,Gift/separeret,2018K3,0
12 år,Gift/separeret,2018K4,0
12 år,Gift/separeret,2019K1,0
12 år,Gift/separeret,2019K2,0
12 år,Gift/separeret,2019K3,0
12 år,Gift/separeret,2019K4,0
12 år,Gift/separeret,2020K1,0
12 år,Gift/separeret,2020K2,0
12 år,Gift/separeret,2020K3,0
12 år,Gift/separeret,2020K4,0
12 år,Gift/separeret,2021K1,0
12 år,Gift/separeret,2021K2,0
12 år,Gift/separeret,2021K3,0
12 år,Gift/separeret,2021K4,0
12 år,Gift/separeret,2022K1,0
12 år,Gift/separeret,2022K2,0
12 år,Gift/separeret,2022K3,0
12 år,Enke/enkemand,2008K1,0
12 år,Enke/enkemand,2008K2,0
12 år,Enke/enkemand,2008K3,0
12 år,Enke/enkemand,2008K4,0
12 år,Enke/enkemand,2009K1,0
12 år,Enke/enkemand,2009K2,0
12 år,Enke/enkemand,2009K3,0
12 år,Enke/enkemand,2009K4,0
12 år,Enke/enkemand,2010K1,0
12 år,Enke/enkemand,2010K2,0
12 år,Enke/enkemand,2010K3,0
12 år,Enke/enkemand,2010K4,0
12 år,Enke/enkemand,2011K1,0
12 år,Enke/enkemand,2011K2,0
12 år,Enke/enkemand,2011K3,0
12 år,Enke/enkemand,2011K4,0
12 år,Enke/enkemand,2012K1,0
12 år,Enke/enkemand,2012K2,0
12 år,Enke/enkemand,2012K3,0
12 år,Enke/enkemand,2012K4,0
12 år,Enke/enkemand,2013K1,0
12 år,Enke/enkemand,2013K2,0
12 år,Enke/enkemand,2013K3,0
12 år,Enke/enkemand,2013K4,0
12 år,Enke/enkemand,2014K1,0
12 år,Enke/enkemand,2014K2,0
12 år,Enke/enkemand,2014K3,0
12 år,Enke/enkemand,2014K4,0
12 år,Enke/enkemand,2015K1,0
12 år,Enke/enkemand,2015K2,0
12 år,Enke/enkemand,2015K3,0
12 år,Enke/enkemand,2015K4,0
12 år,Enke/enkemand,2016K1,0
12 år,Enke/enkemand,2016K2,0
12 år,Enke/enkemand,2016K3,0
12 år,Enke/enkemand,2016K4,0
12 år,Enke/enkemand,2017K1,0
12 år,Enke/enkemand,2017K2,0
12 år,Enke/enkemand,2017K3,0
12 år,Enke/enkemand,2017K4,0
12 år,Enke/enkemand,2018K1,0
12 år,Enke/enkemand,2018K2,0
12 år,Enke/enkemand,2018K3,0
12 år,Enke/enkemand,2018K4,0
12 år,Enke/enkemand,2019K1,0
12 år,Enke/enkemand,2019K2,0
12 år,Enke/enkemand,2019K3,0
12 år,Enke/enkemand,2019K4,0
12 år,Enke/enkemand,2020K1,0
12 år,Enke/enkemand,2020K2,0
12 år,Enke/enkemand,2020K3,0
12 år,Enke/enkemand,2020K4,0
12 år,Enke/enkemand,2021K1,0
12 år,Enke/enkemand,2021K2,0
12 år,Enke/enkemand,2021K3,0
12 år,Enke/enkemand,2021K4,0
12 år,Enke/enkemand,2022K1,0
12 år,Enke/enkemand,2022K2,0
12 år,Enke/enkemand,2022K3,0
12 år,Fraskilt,2008K1,0
12 år,Fraskilt,2008K2,0
12 år,Fraskilt,2008K3,0
12 år,Fraskilt,2008K4,0
12 år,Fraskilt,2009K1,0
12 år,Fraskilt,2009K2,0
12 år,Fraskilt,2009K3,0
12 år,Fraskilt,2009K4,0
12 år,Fraskilt,2010K1,0
12 år,Fraskilt,2010K2,0
12 år,Fraskilt,2010K3,0
12 år,Fraskilt,2010K4,0
12 år,Fraskilt,2011K1,0
12 år,Fraskilt,2011K2,0
12 år,Fraskilt,2011K3,0
12 år,Fraskilt,2011K4,0
12 år,Fraskilt,2012K1,0
12 år,Fraskilt,2012K2,0
12 år,Fraskilt,2012K3,0
12 år,Fraskilt,2012K4,0
12 år,Fraskilt,2013K1,0
12 år,Fraskilt,2013K2,0
12 år,Fraskilt,2013K3,0
12 år,Fraskilt,2013K4,0
12 år,Fraskilt,2014K1,0
12 år,Fraskilt,2014K2,0
12 år,Fraskilt,2014K3,0
12 år,Fraskilt,2014K4,0
12 år,Fraskilt,2015K1,0
12 år,Fraskilt,2015K2,0
12 år,Fraskilt,2015K3,0
12 år,Fraskilt,2015K4,0
12 år,Fraskilt,2016K1,0
12 år,Fraskilt,2016K2,0
12 år,Fraskilt,2016K3,0
12 år,Fraskilt,2016K4,0
12 år,Fraskilt,2017K1,0
12 år,Fraskilt,2017K2,0
12 år,Fraskilt,2017K3,0
12 år,Fraskilt,2017K4,0
12 år,Fraskilt,2018K1,0
12 år,Fraskilt,2018K2,0
12 år,Fraskilt,2018K3,0
12 år,Fraskilt,2018K4,0
12 år,Fraskilt,2019K1,0
12 år,Fraskilt,2019K2,0
12 år,Fraskilt,2019K3,0
12 år,Fraskilt,2019K4,0
12 år,Fraskilt,2020K1,0
12 år,Fraskilt,2020K2,0
12 år,Fraskilt,2020K3,0
12 år,Fraskilt,2020K4,0
12 år,Fraskilt,2021K1,0
12 år,Fraskilt,2021K2,0
12 år,Fraskilt,2021K3,0
12 år,Fraskilt,2021K4,0
12 år,Fraskilt,2022K1,0
12 år,Fraskilt,2022K2,0
12 år,Fraskilt,2022K3,0
13 år,I alt,2008K1,72141
13 år,I alt,2008K2,72882
13 år,I alt,2008K3,72388
13 år,I alt,2008K4,72946
13 år,I alt,2009K1,71922
13 år,I alt,2009K2,71268
13 år,I alt,2009K3,70399
13 år,I alt,2009K4,69410
13 år,I alt,2010K1,69514
13 år,I alt,2010K2,69333
13 år,I alt,2010K3,69967
13 år,I alt,2010K4,70420
13 år,I alt,2011K1,69181
13 år,I alt,2011K2,68584
13 år,I alt,2011K3,67569
13 år,I alt,2011K4,67488
13 år,I alt,2012K1,67717
13 år,I alt,2012K2,67697
13 år,I alt,2012K3,68257
13 år,I alt,2012K4,67881
13 år,I alt,2013K1,67549
13 år,I alt,2013K2,67653
13 år,I alt,2013K3,67716
13 år,I alt,2013K4,67701
13 år,I alt,2014K1,68371
13 år,I alt,2014K2,68210
13 år,I alt,2014K3,67724
13 år,I alt,2014K4,67338
13 år,I alt,2015K1,66661
13 år,I alt,2015K2,66261
13 år,I alt,2015K3,65895
13 år,I alt,2015K4,65958
13 år,I alt,2016K1,65887
13 år,I alt,2016K2,65603
13 år,I alt,2016K3,65737
13 år,I alt,2016K4,66563
13 år,I alt,2017K1,66928
13 år,I alt,2017K2,67500
13 år,I alt,2017K3,67481
13 år,I alt,2017K4,67073
13 år,I alt,2018K1,67267
13 år,I alt,2018K2,67162
13 år,I alt,2018K3,67410
13 år,I alt,2018K4,67502
13 år,I alt,2019K1,67345
13 år,I alt,2019K2,67338
13 år,I alt,2019K3,67667
13 år,I alt,2019K4,68287
13 år,I alt,2020K1,68523
13 år,I alt,2020K2,68339
13 år,I alt,2020K3,67720
13 år,I alt,2020K4,67463
13 år,I alt,2021K1,67896
13 år,I alt,2021K2,68292
13 år,I alt,2021K3,68654
13 år,I alt,2021K4,69256
13 år,I alt,2022K1,68985
13 år,I alt,2022K2,68718
13 år,I alt,2022K3,68918
13 år,Ugift,2008K1,72141
13 år,Ugift,2008K2,72882
13 år,Ugift,2008K3,72388
13 år,Ugift,2008K4,72946
13 år,Ugift,2009K1,71922
13 år,Ugift,2009K2,71268
13 år,Ugift,2009K3,70399
13 år,Ugift,2009K4,69410
13 år,Ugift,2010K1,69514
13 år,Ugift,2010K2,69333
13 år,Ugift,2010K3,69967
13 år,Ugift,2010K4,70420
13 år,Ugift,2011K1,69181
13 år,Ugift,2011K2,68584
13 år,Ugift,2011K3,67569
13 år,Ugift,2011K4,67488
13 år,Ugift,2012K1,67717
13 år,Ugift,2012K2,67697
13 år,Ugift,2012K3,68257
13 år,Ugift,2012K4,67881
13 år,Ugift,2013K1,67549
13 år,Ugift,2013K2,67653
13 år,Ugift,2013K3,67716
13 år,Ugift,2013K4,67701
13 år,Ugift,2014K1,68371
13 år,Ugift,2014K2,68210
13 år,Ugift,2014K3,67724
13 år,Ugift,2014K4,67338
13 år,Ugift,2015K1,66661
13 år,Ugift,2015K2,66261
13 år,Ugift,2015K3,65895
13 år,Ugift,2015K4,65958
13 år,Ugift,2016K1,65887
13 år,Ugift,2016K2,65603
13 år,Ugift,2016K3,65737
13 år,Ugift,2016K4,66563
13 år,Ugift,2017K1,66928
13 år,Ugift,2017K2,67500
13 år,Ugift,2017K3,67481
13 år,Ugift,2017K4,67073
13 år,Ugift,2018K1,67267
13 år,Ugift,2018K2,67162
13 år,Ugift,2018K3,67410
13 år,Ugift,2018K4,67502
13 år,Ugift,2019K1,67345
13 år,Ugift,2019K2,67338
13 år,Ugift,2019K3,67667
13 år,Ugift,2019K4,68287
13 år,Ugift,2020K1,68523
13 år,Ugift,2020K2,68339
13 år,Ugift,2020K3,67720
13 år,Ugift,2020K4,67463
13 år,Ugift,2021K1,67896
13 år,Ugift,2021K2,68292
13 år,Ugift,2021K3,68654
13 år,Ugift,2021K4,69256
13 år,Ugift,2022K1,68985
13 år,Ugift,2022K2,68718
13 år,Ugift,2022K3,68918
13 år,Gift/separeret,2008K1,0
13 år,Gift/separeret,2008K2,0
13 år,Gift/separeret,2008K3,0
13 år,Gift/separeret,2008K4,0
13 år,Gift/separeret,2009K1,0
13 år,Gift/separeret,2009K2,0
13 år,Gift/separeret,2009K3,0
13 år,Gift/separeret,2009K4,0
13 år,Gift/separeret,2010K1,0
13 år,Gift/separeret,2010K2,0
13 år,Gift/separeret,2010K3,0
13 år,Gift/separeret,2010K4,0
13 år,Gift/separeret,2011K1,0
13 år,Gift/separeret,2011K2,0
13 år,Gift/separeret,2011K3,0
13 år,Gift/separeret,2011K4,0
13 år,Gift/separeret,2012K1,0
13 år,Gift/separeret,2012K2,0
13 år,Gift/separeret,2012K3,0
13 år,Gift/separeret,2012K4,0
13 år,Gift/separeret,2013K1,0
13 år,Gift/separeret,2013K2,0
13 år,Gift/separeret,2013K3,0
13 år,Gift/separeret,2013K4,0
13 år,Gift/separeret,2014K1,0
13 år,Gift/separeret,2014K2,0
13 år,Gift/separeret,2014K3,0
13 år,Gift/separeret,2014K4,0
13 år,Gift/separeret,2015K1,0
13 år,Gift/separeret,2015K2,0
13 år,Gift/separeret,2015K3,0
13 år,Gift/separeret,2015K4,0
13 år,Gift/separeret,2016K1,0
13 år,Gift/separeret,2016K2,0
13 år,Gift/separeret,2016K3,0
13 år,Gift/separeret,2016K4,0
13 år,Gift/separeret,2017K1,0
13 år,Gift/separeret,2017K2,0
13 år,Gift/separeret,2017K3,0
13 år,Gift/separeret,2017K4,0
13 år,Gift/separeret,2018K1,0
13 år,Gift/separeret,2018K2,0
13 år,Gift/separeret,2018K3,0
13 år,Gift/separeret,2018K4,0
13 år,Gift/separeret,2019K1,0
13 år,Gift/separeret,2019K2,0
13 år,Gift/separeret,2019K3,0
13 år,Gift/separeret,2019K4,0
13 år,Gift/separeret,2020K1,0
13 år,Gift/separeret,2020K2,0
13 år,Gift/separeret,2020K3,0
13 år,Gift/separeret,2020K4,0
13 år,Gift/separeret,2021K1,0
13 år,Gift/separeret,2021K2,0
13 år,Gift/separeret,2021K3,0
13 år,Gift/separeret,2021K4,0
13 år,Gift/separeret,2022K1,0
13 år,Gift/separeret,2022K2,0
13 år,Gift/separeret,2022K3,0
13 år,Enke/enkemand,2008K1,0
13 år,Enke/enkemand,2008K2,0
13 år,Enke/enkemand,2008K3,0
13 år,Enke/enkemand,2008K4,0
13 år,Enke/enkemand,2009K1,0
13 år,Enke/enkemand,2009K2,0
13 år,Enke/enkemand,2009K3,0
13 år,Enke/enkemand,2009K4,0
13 år,Enke/enkemand,2010K1,0
13 år,Enke/enkemand,2010K2,0
13 år,Enke/enkemand,2010K3,0
13 år,Enke/enkemand,2010K4,0
13 år,Enke/enkemand,2011K1,0
13 år,Enke/enkemand,2011K2,0
13 år,Enke/enkemand,2011K3,0
13 år,Enke/enkemand,2011K4,0
13 år,Enke/enkemand,2012K1,0
13 år,Enke/enkemand,2012K2,0
13 år,Enke/enkemand,2012K3,0
13 år,Enke/enkemand,2012K4,0
13 år,Enke/enkemand,2013K1,0
13 år,Enke/enkemand,2013K2,0
13 år,Enke/enkemand,2013K3,0
13 år,Enke/enkemand,2013K4,0
13 år,Enke/enkemand,2014K1,0
13 år,Enke/enkemand,2014K2,0
13 år,Enke/enkemand,2014K3,0
13 år,Enke/enkemand,2014K4,0
13 år,Enke/enkemand,2015K1,0
13 år,Enke/enkemand,2015K2,0
13 år,Enke/enkemand,2015K3,0
13 år,Enke/enkemand,2015K4,0
13 år,Enke/enkemand,2016K1,0
13 år,Enke/enkemand,2016K2,0
13 år,Enke/enkemand,2016K3,0
13 år,Enke/enkemand,2016K4,0
13 år,Enke/enkemand,2017K1,0
13 år,Enke/enkemand,2017K2,0
13 år,Enke/enkemand,2017K3,0
13 år,Enke/enkemand,2017K4,0
13 år,Enke/enkemand,2018K1,0
13 år,Enke/enkemand,2018K2,0
13 år,Enke/enkemand,2018K3,0
13 år,Enke/enkemand,2018K4,0
13 år,Enke/enkemand,2019K1,0
13 år,Enke/enkemand,2019K2,0
13 år,Enke/enkemand,2019K3,0
13 år,Enke/enkemand,2019K4,0
13 år,Enke/enkemand,2020K1,0
